PhraseId,SentenceId,Phrase,Sentiment
16579,714,"['solidly', 'connect', 'one', 'demographic', 'striking', 'another']",1
16580,714,"['solidly', 'connect', 'one', 'demographic']",3
16582,714,['solidly'],3
16583,714,"['connect', 'one', 'demographic']",3
16584,714,"['one', 'demographic']",2
16586,714,['demographic'],3
16587,714,['demographic'],2
16588,714,"['striking', 'another']",2
16589,714,['striking'],1
16591,715,"['No', 'doubt', 'star', 'everyone', 'else', 'involved', 'hearts', 'right', 'place']",3
16592,715,"['star', 'everyone', 'else', 'involved', 'hearts', 'right', 'place']",2
16593,715,"['star', 'everyone', 'else', 'involved']",2
16594,715,"['star', 'everyone']",2
16597,715,"['else', 'involved']",2
16598,715,"['hearts', 'right', 'place']",3
16602,716,"['visually', 'seductive', 'unrepentantly', 'trashy', 'take', 'Rice', 'second', 'installment', 'Vampire', 'Chronicles']",2
16604,716,"['visually', 'seductive']",3
16606,716,['seductive'],2
16607,716,"['unrepentantly', 'trashy', 'take', 'Rice', 'second', 'installment', 'Vampire', 'Chronicles']",1
16609,716,"['unrepentantly', 'trashy']",0
16610,716,['unrepentantly'],1
16611,716,['trashy'],1
16612,716,"['take', 'Rice', 'second', 'installment', 'Vampire', 'Chronicles']",2
16614,716,"['Rice', 'second', 'installment', 'Vampire', 'Chronicles']",2
16616,716,"['Rice', 'second', 'installment']",2
16618,716,"['second', 'installment']",2
16619,716,['installment'],2
16620,716,"['Vampire', 'Chronicles']",2
16623,716,['Vampire'],2
16624,716,['Chronicles'],2
16625,717,"['Poetry', 'motion', 'captured', 'film']",4
16626,717,"['Poetry', 'motion']",4
16628,717,"['captured', 'film']",2
16630,717,['captured'],3
16632,718,"['Pretend', 'like', 'SAT', 'scores', 'might', 'notice', 'flaws']",1
16633,718,"['Pretend', 'like', 'SAT', 'scores', 'might', 'notice', 'flaws']",0
16634,718,"['Pretend', 'like', 'SAT', 'scores']",0
16636,718,"['Pretend', 'like', 'SAT', 'scores']",2
16637,718,['Pretend'],2
16638,718,"['like', 'SAT', 'scores']",2
16639,718,"['SAT', 'scores']",2
16641,718,['SAT'],2
16642,718,['scores'],2
16646,718,"['might', 'notice', 'flaws']",2
16648,718,"['notice', 'flaws']",1
16650,719,"['None', 'Birthday', 'Girl', 'calculated', 'events', 'take', 'us', 'surprise']",1
16651,719,"['None', 'Birthday', 'Girl', 'calculated', 'events']",2
16652,719,"['Birthday', 'Girl', 'calculated', 'events']",2
16653,719,"['Birthday', 'Girl', 'calculated', 'events']",1
16655,719,['Girl'],2
16656,719,"['calculated', 'events']",2
16657,719,['calculated'],2
16658,719,"['take', 'us', 'surprise']",3
16659,719,"['take', 'us', 'surprise']",2
16660,719,"['take', 'us']",2
16662,720,"['Twenty', 'three', 'movies', 'mostly', 'magnificent', 'directorial', 'career', 'Clint', 'Eastwood', 'efficiently', 'minimalist', 'style', 'finally', 'failed']",1
16663,720,"['Twenty', 'three', 'movies', 'mostly', 'magnificent', 'directorial', 'career', 'Clint', 'Eastwood', 'efficiently', 'minimalist', 'style']",3
16664,720,"['Twenty', 'three', 'movies']",2
16665,720,"['Twenty', 'three']",2
16666,720,"['mostly', 'magnificent', 'directorial', 'career', 'Clint', 'Eastwood', 'efficiently', 'minimalist', 'style']",3
16667,720,"['mostly', 'magnificent', 'directorial', 'career', 'Clint', 'Eastwood', 'efficiently', 'minimalist', 'style']",4
16668,720,"['mostly', 'magnificent', 'directorial', 'career']",4
16671,720,"['magnificent', 'directorial', 'career']",4
16672,720,['magnificent'],4
16673,720,"['directorial', 'career']",2
16674,720,"['Clint', 'Eastwood', 'efficiently', 'minimalist', 'style']",3
16675,720,"['Clint', 'Eastwood']",2
16676,720,['Clint'],2
16677,720,['Eastwood'],2
16679,720,"['efficiently', 'minimalist', 'style']",3
16680,720,['efficiently'],3
16681,720,"['minimalist', 'style']",2
16682,720,['minimalist'],2
16683,720,"['finally', 'failed']",1
16684,720,['failed'],2
16687,721,"['It', 'like', 'Big', 'Chill', 'reunion', 'Baader', 'Meinhof', 'Gang', 'guys', 'harmless', 'pranksters', 'political', 'activists']",2
16688,721,"['It', 'like', 'Big', 'Chill', 'reunion', 'Baader', 'Meinhof', 'Gang']",2
16689,721,"['like', 'Big', 'Chill', 'reunion', 'Baader', 'Meinhof', 'Gang']",2
16691,721,"['Big', 'Chill', 'reunion', 'Baader', 'Meinhof', 'Gang']",2
16692,721,"['Big', 'Chill', 'reunion']",2
16695,721,"['Chill', 'reunion']",2
16696,721,['Chill'],2
16697,721,['reunion'],2
16698,721,['reunion'],3
16699,721,"['Baader', 'Meinhof', 'Gang']",2
16702,721,"['Baader', 'Meinhof']",2
16703,721,['Gang'],2
16704,721,"['guys', 'harmless', 'pranksters', 'political', 'activists']",2
16708,721,"['harmless', 'pranksters', 'political', 'activists']",1
16709,721,"['harmless', 'pranksters', 'political', 'activists']",2
16711,721,"['harmless', 'pranksters']",2
16712,721,['harmless'],3
16713,721,['harmless'],2
16714,721,['pranksters'],2
16715,721,"['political', 'activists']",2
16717,721,['activists'],2
16718,722,"['Ms', 'Hutchins', 'talented', 'enough', 'charismatic', 'enough', 'make', 'us', 'care', 'Zelda', 'ultimate', 'fate']",4
16719,722,"['Ms', 'Hutchins']",2
16720,722,['Ms'],2
16721,722,['Hutchins'],2
16722,722,"['talented', 'enough', 'charismatic', 'enough', 'make', 'us', 'care', 'Zelda', 'ultimate', 'fate']",4
16723,722,"['talented', 'enough', 'charismatic', 'enough', 'make', 'us', 'care', 'Zelda', 'ultimate', 'fate']",3
16725,722,"['talented', 'enough']",4
16726,722,"['talented', 'enough']",2
16727,722,"['charismatic', 'enough', 'make', 'us', 'care', 'Zelda', 'ultimate', 'fate']",3
16728,722,"['charismatic', 'enough']",3
16729,722,"['make', 'us', 'care', 'Zelda', 'ultimate', 'fate']",3
16731,722,"['us', 'care', 'Zelda', 'ultimate', 'fate']",2
16732,722,"['care', 'Zelda', 'ultimate', 'fate']",2
16733,722,"['Zelda', 'ultimate', 'fate']",2
16735,722,['Zelda'],2
16737,722,"['ultimate', 'fate']",2
16738,722,['fate'],2
16739,723,"['Successfully', 'blended', 'satire', 'high', 'camp', 'yet', 'another', 'sexual', 'taboo', 'really', 'funny', 'movie']",3
16740,723,"['Successfully', 'blended', 'satire', 'high', 'camp', 'yet', 'another', 'sexual', 'taboo', 'really', 'funny', 'movie']",4
16741,723,"['Successfully', 'blended', 'satire']",3
16743,723,"['blended', 'satire']",2
16744,723,['blended'],2
16745,723,"['high', 'camp', 'yet', 'another', 'sexual', 'taboo', 'really', 'funny', 'movie']",3
16746,723,"['high', 'camp']",2
16748,723,['camp'],2
16749,723,"['yet', 'another', 'sexual', 'taboo', 'really', 'funny', 'movie']",3
16750,723,"['yet', 'another', 'sexual', 'taboo']",2
16751,723,"['another', 'sexual', 'taboo']",2
16752,723,"['sexual', 'taboo']",2
16753,723,['taboo'],1
16754,723,"['really', 'funny', 'movie']",3
16755,723,"['really', 'funny', 'movie']",4
16757,724,"['Really', 'pan', 'American', 'movie', 'moments', 'genuine', 'insight', 'urban', 'heart']",3
16758,724,"['pan', 'American', 'movie', 'moments', 'genuine', 'insight', 'urban', 'heart']",4
16759,724,"['pan', 'American', 'movie', 'moments', 'genuine', 'insight', 'urban', 'heart']",3
16760,724,"['pan', 'American', 'movie']",2
16764,724,"['pan', 'American']",2
16765,724,"['moments', 'genuine', 'insight', 'urban', 'heart']",4
16766,724,"['moments', 'genuine', 'insight', 'urban', 'heart']",3
16767,724,"['genuine', 'insight', 'urban', 'heart']",4
16769,724,"['genuine', 'insight']",4
16770,724,['genuine'],4
16771,724,"['urban', 'heart']",3
16772,724,"['urban', 'heart']",2
16774,724,['urban'],2
16775,725,"['Same', 'song', 'second', 'verse', 'coulda', 'better', 'coulda', 'worse']",2
16776,725,"['Same', 'song', 'second', 'verse', 'coulda', 'better', 'coulda', 'worse']",1
16777,725,"['Same', 'song', 'second', 'verse', 'coulda', 'better', 'coulda']",1
16778,725,"['Same', 'song', 'second', 'verse']",2
16779,725,"['Same', 'song', 'second', 'verse']",1
16780,725,"['Same', 'song']",1
16781,725,"['Same', 'song']",2
16782,725,"['second', 'verse']",2
16783,725,['verse'],2
16784,725,"['coulda', 'better', 'coulda']",1
16785,725,['coulda'],2
16786,725,"['better', 'coulda']",1
16787,725,"['better', 'coulda']",3
16788,725,['better'],3
16792,726,"['The', 'superior', 'plotline', 'quite', 'enough', 'drag', 'along', 'dead', 'LRB', 'water', 'RRB', 'weight']",1
16793,726,"['The', 'superior', 'plotline']",4
16794,726,"['superior', 'plotline']",4
16795,726,['plotline'],2
16796,726,"['quite', 'enough', 'drag', 'along', 'dead', 'LRB', 'water', 'RRB', 'weight']",2
16797,726,"['quite', 'enough', 'drag', 'along', 'dead', 'LRB', 'water', 'RRB', 'weight']",1
16799,726,"['enough', 'drag', 'along', 'dead', 'LRB', 'water', 'RRB', 'weight']",1
16800,726,"['drag', 'along', 'dead', 'LRB', 'water', 'RRB', 'weight']",1
16802,726,"['drag', 'along']",1
16803,726,"['dead', 'LRB', 'water', 'RRB', 'weight']",1
16804,726,"['dead', 'LRB', 'water', 'RRB', 'weight']",2
16806,726,"['LRB', 'water', 'RRB', 'weight']",2
16807,726,"['LRB', 'water', 'RRB']",2
16808,726,"['water', 'RRB']",2
16809,726,['water'],2
16812,727,"['Crikey', 'indeed']",2
16813,727,"['Crikey', 'indeed']",1
16814,727,['Crikey'],1
16815,728,"['It', 'exactly', 'expect']",2
16816,728,"['exactly', 'expect']",1
16817,728,"['exactly', 'expect']",2
16819,728,['exactly'],2
16823,729,"['It', 'definitely', 'made', 'kids', 'parents', 'matter', 'think', 'even', 'fans', 'Sandler', 'comic', 'taste', 'may', 'find', 'uninteresting']",1
16824,729,"['It', 'definitely', 'made', 'kids', 'parents', 'matter', 'think', 'even', 'fans', 'Sandler', 'comic', 'taste', 'may', 'find', 'uninteresting']",0
16825,729,"['It', 'definitely', 'made', 'kids', 'parents', 'matter']",1
16828,729,"['definitely', 'made', 'kids', 'parents', 'matter']",1
16831,729,"['made', 'kids', 'parents', 'matter']",2
16832,729,"['kids', 'parents', 'matter']",1
16833,729,"['kids', 'parents']",3
16834,729,"['kids', 'parents']",2
16839,729,"['think', 'even', 'fans', 'Sandler', 'comic', 'taste', 'may', 'find', 'uninteresting']",0
16840,729,"['think', 'even', 'fans', 'Sandler', 'comic', 'taste', 'may', 'find', 'uninteresting']",2
16841,729,"['even', 'fans', 'Sandler', 'comic', 'taste', 'may', 'find', 'uninteresting']",1
16842,729,"['fans', 'Sandler', 'comic', 'taste', 'may', 'find', 'uninteresting']",1
16843,729,"['fans', 'Sandler', 'comic', 'taste']",2
16844,729,"['Sandler', 'comic', 'taste']",2
16846,729,['Sandler'],2
16847,729,"['comic', 'taste']",2
16848,729,"['may', 'find', 'uninteresting']",1
16849,729,"['find', 'uninteresting']",0
16850,729,['uninteresting'],2
16851,729,['uninteresting'],1
16852,730,"['You', 'guess', 'cast', 'crew', 'sign', 'pact', 'burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",0
16853,730,"['guess', 'cast', 'crew', 'sign', 'pact', 'burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",0
16856,730,['guess'],2
16857,730,"['cast', 'crew', 'sign', 'pact', 'burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",0
16858,730,"['cast', 'crew', 'sign', 'pact', 'burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",1
16859,730,"['cast', 'crew']",2
16862,730,['crew'],2
16863,730,"['sign', 'pact', 'burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",0
16865,730,"['pact', 'burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",0
16867,730,['pact'],2
16868,730,"['burn', 'negative', 'script', 'pretend', 'whole', 'thing', 'never', 'existed']",0
16870,730,"['burn', 'negative', 'script']",0
16872,730,['burn'],2
16873,730,"['negative', 'script']",1
16874,730,['negative'],2
16876,730,['negative'],1
16877,730,"['pretend', 'whole', 'thing', 'never', 'existed']",0
16878,730,"['whole', 'thing', 'never', 'existed']",1
16879,730,"['whole', 'thing']",2
16880,730,"['whole', 'thing']",3
16881,730,"['never', 'existed']",1
16882,730,['existed'],2
16883,731,"['stirring', 'road', 'movie']",3
16886,732,"['If', 'grown', 'tired', 'going', 'man', 'gone', 'several', 'movies', 'take', 'heart']",3
16887,732,"['If', 'grown', 'tired', 'going', 'man', 'gone']",2
16888,732,"['grown', 'tired', 'going', 'man', 'gone']",2
16889,732,"['grown', 'tired', 'going', 'man', 'gone']",1
16891,732,['grown'],2
16892,732,"['tired', 'going', 'man', 'gone']",1
16893,732,"['going', 'man', 'gone']",2
16894,732,"['going', 'man', 'gone']",3
16895,732,"['man', 'gone']",2
16900,732,"['several', 'movies', 'take', 'heart']",2
16903,732,"['several', 'movies']",2
16907,732,"['take', 'heart']",3
16908,733,"['It', 'moments', 'insightful', 'enough', 'fondly', 'remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",3
16909,733,"['moments', 'insightful', 'enough', 'fondly', 'remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",3
16911,733,"['moments', 'insightful', 'enough', 'fondly', 'remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",4
16916,733,"['insightful', 'enough', 'fondly', 'remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",4
16917,733,"['insightful', 'enough', 'fondly', 'remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",3
16919,733,"['insightful', 'enough']",3
16920,733,['insightful'],3
16921,733,"['fondly', 'remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",3
16924,733,['fondly'],3
16925,733,"['remembered', 'endlessly', 'challenging', 'maze', 'moviegoing']",3
16926,733,['remembered'],2
16927,733,"['endlessly', 'challenging', 'maze', 'moviegoing']",2
16928,733,"['endlessly', 'challenging', 'maze', 'moviegoing']",3
16929,733,"['endlessly', 'challenging', 'maze']",2
16931,733,"['endlessly', 'challenging']",3
16932,733,['endlessly'],1
16933,733,['challenging'],2
16934,733,['maze'],2
16935,733,['moviegoing'],2
16937,734,"['It', 'goes', 'show', 'intelligent', 'person', 'necessarily', 'admirable', 'storyteller']",1
16938,734,"['It', 'goes', 'show']",2
16939,734,"['goes', 'show']",2
16942,734,"['intelligent', 'person', 'necessarily', 'admirable', 'storyteller']",2
16943,734,"['intelligent', 'person', 'necessarily', 'admirable', 'storyteller']",1
16944,734,"['intelligent', 'person']",3
16945,734,"['intelligent', 'person']",2
16946,734,"['necessarily', 'admirable', 'storyteller']",1
16948,734,['necessarily'],2
16950,734,"['admirable', 'storyteller']",3
16952,735,"['Perhaps', 'best', 'sports', 'movie', 'ever', 'seen']",4
16953,735,"['best', 'sports', 'movie', 'ever', 'seen']",4
16955,735,"['best', 'sports', 'movie']",4
16957,735,"['sports', 'movie']",2
16958,735,['sports'],2
16960,736,"['Just', 'send', 'Cranky']",1
16961,736,"['send', 'Cranky']",2
16963,736,['send'],2
16965,736,['Cranky'],2
16966,736,['Cranky'],1
16967,737,"['Steven', 'Soderbergh', 'remake', 'Andrei', 'Tarkovsky', 'Solaris', 'much', 'distill']",1
16968,737,"['Steven', 'Soderbergh']",2
16969,737,"['remake', 'Andrei', 'Tarkovsky', 'Solaris', 'much', 'distill']",1
16970,737,"['remake', 'Andrei', 'Tarkovsky', 'Solaris', 'much', 'distill']",2
16972,737,"['remake', 'Andrei', 'Tarkovsky', 'Solaris']",2
16973,737,"['Andrei', 'Tarkovsky', 'Solaris']",2
16974,737,"['Andrei', 'Tarkovsky']",2
16975,737,['Andrei'],3
16976,737,['Tarkovsky'],2
16978,737,['Solaris'],2
16979,737,"['much', 'distill']",2
16980,737,['distill'],2
16983,738,"['Anyone', 'wants', 'start', 'writing', 'screenplays', 'follow', 'blueprint', 'hundreds', 'films', 'sell', 'highest', 'bidder', 'walk', 'away', 'without', 'anyone', 'truly', 'knowing', 'identity']",1
16984,738,"['Anyone', 'wants', 'start', 'writing', 'screenplays']",3
16985,738,"['wants', 'start', 'writing', 'screenplays']",2
16987,738,['wants'],3
16988,738,"['start', 'writing', 'screenplays']",2
16990,738,"['writing', 'screenplays']",2
16991,738,['screenplays'],2
16992,738,"['follow', 'blueprint', 'hundreds', 'films', 'sell', 'highest', 'bidder', 'walk', 'away', 'without', 'anyone', 'truly', 'knowing', 'identity']",1
16996,738,"['follow', 'blueprint', 'hundreds', 'films', 'sell', 'highest', 'bidder']",1
16997,738,"['follow', 'blueprint', 'hundreds', 'films', 'sell', 'highest', 'bidder']",2
16998,738,"['follow', 'blueprint', 'hundreds', 'films']",1
17000,738,"['follow', 'blueprint']",2
17001,738,['follow'],2
17002,738,['blueprint'],1
17003,738,['blueprint'],2
17005,738,"['hundreds', 'films']",2
17007,738,['hundreds'],2
17010,738,"['sell', 'highest', 'bidder']",2
17011,738,['sell'],3
17012,738,['sell'],2
17013,738,"['highest', 'bidder']",2
17016,738,['bidder'],3
17017,738,"['walk', 'away', 'without', 'anyone', 'truly', 'knowing', 'identity']",1
17018,738,"['walk', 'away']",1
17019,738,"['without', 'anyone', 'truly', 'knowing', 'identity']",2
17020,738,"['anyone', 'truly', 'knowing', 'identity']",2
17021,738,"['truly', 'knowing', 'identity']",2
17022,738,"['knowing', 'identity']",2
17023,738,['knowing'],2
17024,738,['identity'],2
17026,739,"['In', 'theory', 'middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor', 'sounds', 'promising', 'practice', 'something', 'else', 'altogether', 'clownish', 'offensive', 'nothing', 'like', 'real', 'life']",1
17027,739,"['In', 'theory', 'middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor', 'sounds', 'promising', 'practice', 'something', 'else', 'altogether', 'clownish', 'offensive', 'nothing', 'like', 'real', 'life']",2
17028,739,"['In', 'theory', 'middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor', 'sounds', 'promising']",2
17029,739,"['In', 'theory', 'middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor', 'sounds', 'promising']",3
17031,739,"['In', 'theory']",2
17032,739,['theory'],2
17033,739,"['middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor', 'sounds', 'promising']",2
17034,739,"['middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor', 'sounds', 'promising']",3
17035,739,"['middle', 'aged', 'romance', 'pairing', 'Clayburgh', 'Tambor']",3
17036,739,"['middle', 'aged', 'romance']",3
17037,739,"['middle', 'aged', 'romance']",2
17038,739,"['middle', 'aged']",2
17039,739,['romance'],3
17040,739,"['pairing', 'Clayburgh', 'Tambor']",3
17041,739,['pairing'],2
17042,739,"['Clayburgh', 'Tambor']",2
17043,739,['Clayburgh'],2
17045,739,['Tambor'],2
17046,739,"['sounds', 'promising']",3
17047,739,['promising'],3
17048,739,"['practice', 'something', 'else', 'altogether', 'clownish', 'offensive', 'nothing', 'like', 'real', 'life']",1
